id,name,group,calories_kcal,protein_g,fat_g,carbs_g,fiber_g,solubleFiber_g,insolubleFiber_g,starch_g,sugar_g,saturatedFat_g,monounsaturatedFat_g,polyunsaturatedFat_g,transFat_g,cholesterol_mg,omega3_g,ala_mg,epa_mg,dha_mg,omega6_g,la_g,aa_g,histidine_g,isoleucine_g,leucine_g,lysine_g,methionine_g,cystine_g,phenylalanine_g,tyrosine_g,threonine_g,tryptophan_g,valine_g,arginine_g,alanine_g,asparticAcid_g,glutamicAcid_g,glycine_g,proline_g,serine_g,thiamin_mg,riboflavin_mg,niacin_mg,pantothenicAcid_mg,vitaminB6_mg,vitaminB12_ug,folate_ug,biotin_ug,choline_mg,vitaminA_ug,vitaminC_mg,vitaminD_ug,vitaminE_mg,vitaminK_ug,calcium_mg,copper_mg,iron_mg,magnesium_mg,manganese_mg,phosphorus_mg,potassium_mg,selenium_ug,sodium_mg,zinc_mg,Column 1
172452,Okara,Legumes and Legume Products,76,3.52,1.73,12.23,0,0,0,0,0,0.193,0.295,0.755,0,0,0,0,0,0,0.666,0.666,0,0.093,0.159,0.244,0.212,0.041,0.044,0.157,0.108,0.131,0.05,0.162,0.214,0.132,0.355,0.556,0.126,0.173,0.151,0.02,0.02,0.1,0.088,0.115,0,26,0,0,0,0,0,0,0,80,0.2,1.3,26,0.404,60,213,10.6,9,0.56,
172451,"Tofu, fried",Legumes and Legume Products,270,18.82,20.18,8.86,3.9,0,0,0,2.72,2.918,4.456,11.39,0,0,0,0,0,0,10.044,10.044,0,0.499,0.852,1.306,1.131,0.22,0.238,0.837,0.575,0.701,0.268,0.867,1.143,0.704,1.899,2.97,0.671,0.927,0.809,0.17,0.05,0.1,0.14,0.099,0,27,0,106.3,1,0,0,0.04,7.8,372,0.398,4.87,60,1.495,287,146,28.5,16,1.99,
172450,"Tofu, dried-frozen (koyadofu)",Legumes and Legume Products,477,52.47,30.34,10.03,7.2,0,0,0,0,4.388,6.701,17.128,0,0,0,0,0,0,15.104,15.104,0,1.394,2.376,3.644,3.157,0.613,0.663,2.334,1.604,1.956,0.747,2.418,3.19,1.965,5.298,8.287,1.872,2.586,2.259,0.494,0.317,1.189,0.415,0.286,0,92,0,0,26,0.7,0,0,0,364,1.179,9.73,59,3.689,483,20,54.3,6,4.9,
172449,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)",Legumes and Legume Products,61,7.17,3.69,1.18,0.2,0,0,0,0.7,0.533,0.814,2.081,0,0,0,0,0,0,1.835,1.835,0,0.191,0.324,0.498,0.431,0.084,0.091,0.319,0.219,0.268,0.102,0.331,0.436,0.268,0.724,1.133,0.256,0.353,0.309,0.047,0.037,0.535,0.051,0.052,0,44,0,27.4,0,0.2,0,0.01,2,111,0.157,1.11,27,0.389,92,120,8.9,8,0.64,
172448,"Tofu, firm, prepared with calcium sulfate and magnesium chloride (nigari)",Legumes and Legume Products,78,9.04,4.17,2.85,0.9,0,0,0,0.6,0.793,1.127,1.649,0,0,0,0,0,0,1.475,1.469,0.003,0.225,0.444,0.728,0.462,0.11,0.03,0.437,0.367,0.411,0.123,0.455,0.716,0.405,1.066,1.721,0.384,0.567,0.531,0.06,0.063,0.101,0.11,0.071,0,19,0,28.1,0,0.2,0,0.01,2.4,201,0.213,1.61,37,0.625,121,148,9.9,12,0.83,
172447,"Soy protein concentrate, produced by alcohol extraction",Legumes and Legume Products,328,63.63,0.46,25.41,5.5,0,0,0,20,0.052,0.079,0.201,0,0,0,0,0,0,0.177,0.177,0,1.578,2.942,4.917,3.929,0.814,0.886,3.278,2.301,2.474,0.835,3.064,4.642,2.677,7.249,12.013,2.688,3.298,3.369,0.316,0.142,0.716,0.057,0.134,0,340,0,0,0,0,0,0,0,363,0.976,10.78,315,4.19,839,2202,0.8,3,4.4,
172446,"Soymilk, original and vanilla, unfortified",Legumes and Legume Products,54,3.27,1.75,6.28,0.6,0,0,0,3.99,0.205,0.401,0.961,0,0,0,0,0,0,0.584,0.584,0,0.061,0.114,0.186,0.131,0.027,0,0.113,0.089,0.108,0.038,0.117,0.187,0.104,0.288,0.487,0.103,0.147,0.14,0.06,0.069,0.513,0.373,0.077,0,18,0,23.6,0,0,0,0.11,3,25,0.128,0.64,25,0.223,52,118,4.8,51,0.12,
172445,"Soy meal, defatted, raw",Legumes and Legume Products,337,49.2,2.39,35.89,0,0,0,0,0,0.268,0.409,1.045,0,0,0,0,0,0,0.921,0.921,0,1.212,2.18,3.66,2.991,0.606,0.724,2.346,1.7,1.952,0.653,2.243,3.487,2.117,5.651,8.705,2.078,2.629,2.605,0.691,0.251,2.587,1.976,0.569,0,303,0,0,2,0,0,0,0,244,2,13.7,306,3.8,701,2490,3.3,3,5.06,
172444,"Soy flour, low-fat",Legumes and Legume Products,372,49.81,8.9,30.63,16,0,0,5.25,9.33,1.29,1.46,4.215,0,0,0,0,0,0,3.66,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088,0.28,2.95,1.55,1.05,0,289,0,191.7,2,0,0,0.55,3.9,285,1.6,8.2,285,3.15,675,2090,58.9,9,4.1,
172443,Natto,Legumes and Legume Products,211,19.4,11,12.68,5.4,0,0,0,4.89,1.591,2.43,6.21,0,0,0,0,0,0,5.476,5.476,0,0.512,0.931,1.509,1.145,0.208,0.22,0.941,0.556,0.813,0.223,1.018,0.909,0.798,1.956,3.337,0.646,1.403,1.121,0.16,0.19,0,0.215,0.13,0,8,0,57,0,13,0,0.01,23.1,217,0.667,8.6,115,1.528,174,729,8.8,7,3.03,
172442,Miso,Legumes and Legume Products,198,12.79,6.01,25.37,5.4,0,0,0,6.2,1.025,1.118,2.884,0,0,0,0,0,0,2.479,2.479,0,0.243,0.508,0.82,0.478,0.129,0,0.486,0.352,0.479,0.155,0.547,0.784,0.5,1.171,1.915,0.447,0.619,0.601,0.098,0.233,0.906,0.337,0.199,0.08,19,0,72.2,4,0,0,0.01,29.3,57,0.42,2.49,48,0.859,159,210,7,3728,2.56,
172441,"Soybeans, mature seeds, dry roasted",Legumes and Legume Products,449,43.32,21.62,28.98,8.1,0,0,0,0,3.127,4.776,12.207,0,0,0,0,0,0,10.764,10.764,0,1.068,1.92,3.223,2.634,0.534,0.638,2.066,1.497,1.719,0.575,1.976,3.071,1.865,4.977,7.667,1.83,2.315,2.294,0.427,0.755,1.056,0.473,0.225,0,205,0,0,0,4.6,0,0,37,140,1.079,3.95,228,2.184,649,1364,19.3,2,4.77,
172440,"Soybeans, mature seeds, roasted, salted",Legumes and Legume Products,469,38.55,25.4,30.22,17.7,0,0,0,4.2,3.674,5.61,14.339,0,0,0,0,0,0,12.644,12.644,0,0.95,1.709,2.868,2.344,0.475,0.567,1.838,1.332,1.53,0.512,1.758,2.732,1.659,4.429,6.822,1.628,2.06,2.042,0.1,0.145,1.41,0.453,0.208,0,211,0,124.3,10,2.2,0,0.91,50.4,138,0.828,3.9,145,2.158,363,1470,19.1,163,3.14,
172439,"Bacon, meatless",Legumes and Legume Products,309,11.69,29.52,5.31,2.6,0,0,0,0,4.622,7.095,15.441,0,0,0,0,0,0,13.756,13.756,0,0.299,0.559,0.914,0.727,0.146,0.176,0.611,0.4,0.453,0.161,0.593,0.875,0.492,1.33,2.429,0.473,0.643,0.626,4.4,0.481,7.56,0.113,0.479,0,42,0,45,4,0,0,6.9,0,23,0.105,2.41,19,0.205,70,170,7.4,1465,0.42,
172438,"Refried beans, canned, traditional style",Legumes and Legume Products,90,4.98,2.01,13.55,3.7,0,0,7.43,0.54,0.631,0.601,0.543,0.016,0,0.169,169,0,0,0.372,0.361,0.003,0.153,0.242,0.438,0.377,0.083,0.06,0.297,0.155,0.231,0.065,0.287,0.34,0.23,0.664,0.837,0.214,0.233,0.299,0.076,0.079,0.367,0.189,0.103,0,11,0,21.2,0,6,0,0.09,2.1,29,0.129,1.44,35,0.289,92,319,5.8,370,0.58,
172437,"Pigeon peas (red gram), mature seeds, cooked, boiled, without salt",Legumes and Legume Products,121,6.76,0.38,23.25,6.7,0,0,0,0,0.083,0.003,0.205,0,0,0,0,0,0,0.196,0.196,0,0.241,0.245,0.483,0.474,0.076,0.078,0.579,0.168,0.239,0.066,0.292,0.405,0.303,0.669,1.568,0.25,0.298,0.32,0.146,0.059,0.781,0.319,0.05,0,111,0,0,0,0,0,0,0,43,0.269,1.11,46,0.501,119,384,2.9,5,0.9,
172436,"Pigeon peas (red gram), mature seeds, raw",Legumes and Legume Products,343,21.7,1.49,62.78,15,0,0,0,0,0.33,0.012,0.814,0,0,0,0,0,0,0.778,0.778,0,0.774,0.785,1.549,1.521,0.243,0.25,1.858,0.538,0.767,0.212,0.937,1.299,0.972,2.146,5.031,0.802,0.955,1.028,0.643,0.187,2.965,1.266,0.283,0,456,0,0,1,0,0,0,0,130,1.057,5.23,183,1.791,367,1392,8.2,17,2.76,
172435,"Peanut flour, low fat",Legumes and Legume Products,428,33.8,21.9,31.27,15.8,0,0,0,0,3.04,10.866,6.921,0,0,0,0,0,0,6.919,6.919,0,0.854,1.188,2.191,1.213,0.415,0.433,1.752,1.374,1.158,0.328,1.418,4.042,1.343,4.123,7.063,2.037,1.492,1.665,0.457,0.172,11.499,1.543,0.304,0,133,0,0,0,0,0,0,0,130,2.039,4.74,48,4.231,508,1358,7.1,1,5.99,
172434,"Peanuts, virginia, raw",Legumes and Legume Products,563,25.19,48.75,16.54,8.5,0,0,0,3.95,6.434,25.58,14.877,0,0,0,0,0,0,14.69,14.654,0.036,0.637,0.886,1.633,0.904,0.309,0.323,1.306,1.024,0.863,0.245,1.057,3.013,1.001,3.073,5.265,1.518,1.112,1.241,0.653,0.131,12.375,1.759,0.346,0,239,0,0,0,0,0,6.56,0,89,1.112,2.55,171,1.696,380,690,7.1,10,4.43,
172433,"Peanuts, valencia, oil-roasted, with salt",Legumes and Legume Products,589,27.04,51.24,16.3,8.9,0,0,0,0,7.894,23.065,17.772,0,0,0,0,0,0,17.76,17.76,0,0.684,0.951,1.753,0.971,0.332,0.347,1.402,1.1,0.926,0.263,1.134,3.234,1.075,3.299,5.651,1.63,1.194,1.332,0.09,0.153,14.338,1.387,0.243,0,126,0,0,0,0,0,0,0,54,0.838,1.65,160,1.721,319,612,7.5,772,3.08,
172432,"Peanuts, valencia, raw",Legumes and Legume Products,570,25.09,47.58,20.91,8.7,0,0,0,0,7.329,21.414,16.5,0,0,0,0,0,0,16.489,16.489,0,0.634,0.882,1.627,0.901,0.308,0.322,1.3,1.02,0.859,0.244,1.052,3.001,0.997,3.06,5.243,1.512,1.107,1.236,0.639,0.3,12.875,1.809,0.34,0,246,0,0,0,0,0,0,0,62,1.171,2.09,184,1.98,336,332,7.3,1,3.34,
172431,"Peanuts, spanish, oil-roasted, with salt",Legumes and Legume Products,579,28.01,49.04,17.45,8.9,0,0,0,0,7.555,22.073,17.008,0,0,0,0,0,0,16.996,16.996,0,0.708,0.985,1.816,1.005,0.344,0.359,1.452,1.139,0.959,0.272,1.175,3.349,1.113,3.416,5.852,1.687,1.236,1.38,0.317,0.085,14.933,1.392,0.256,0,126,0,0,0,0,0,0,0,100,0.661,2.28,168,2.355,387,776,7.5,433,2,
172430,"Peanuts, all types, raw",Legumes and Legume Products,567,25.8,49.24,16.13,8.5,0,0,0,4.72,6.279,24.426,15.558,0,0,0,0,0,0,15.555,15.555,0,0.652,0.907,1.672,0.926,0.317,0.331,1.377,1.049,0.883,0.25,1.082,3.085,1.025,3.146,5.39,1.554,1.138,1.271,0.64,0.135,12.066,1.767,0.348,0,240,0,52.5,0,0,0,8.33,0,92,1.144,4.58,168,1.934,376,705,7.2,18,3.27,
172429,"Peas, split, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,118,8.34,0.39,21.1,8.3,0,0,0,2.9,0.054,0.081,0.165,0,0,0,0,0,0,0.137,0.137,0,0.203,0.344,0.598,0.602,0.085,0.127,0.384,0.242,0.296,0.093,0.394,0.744,0.367,0.984,1.426,0.371,0.344,0.367,0.19,0.056,0.89,0.595,0.048,0,65,0,32.8,0,0.4,0,0.03,5,14,0.181,1.29,36,0.396,99,362,0.6,2,1,
172428,"Peas, green, split, mature seeds, raw",Legumes and Legume Products,364,23.12,3.89,61.63,22.2,0,0,0,3.14,0.408,0.615,1.022,0.004,0,0.163,163,0,0,0.859,0.856,0.001,0.586,0.983,1.68,1.771,0.195,0.273,1.151,0.518,0.813,0.159,1.035,1.902,1.049,2.549,3.871,1.012,1.035,1.069,0.719,0.244,3.608,0.962,0.14,0,15,0,156.9,7,1.8,0,0.12,15.9,46,0.809,4.73,63,1.19,334,852,10.7,5,3.49,
172427,"Mungo beans, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,105,7.54,0.55,18.34,6.4,0,0,0,2.01,0.038,0.029,0.359,0,0,0,0,0,0,0.024,0.024,0,0.211,0.385,0.625,0.5,0.11,0.07,0.44,0.234,0.262,0.078,0.423,0.491,0.322,0.882,1.234,0.315,0.349,0.397,0.15,0.075,1.5,0.433,0.058,0,94,0,29.6,2,1,0,0.15,2.7,53,0.139,1.75,63,0.412,156,231,2.5,7,0.83,
172426,"Mothbeans, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,117,7.81,0.55,20.96,0,0,0,0,0,0.124,0.044,0.256,0,0,0,0,0,0,0.165,0.165,0,0.263,0.388,0.525,0.425,0.075,0.04,0.35,0,0,0.05,0.25,0,0,0,0,0,0,0,0.124,0.023,0.668,0.391,0.093,0,143,0,0,1,1,0,0,0,3,0.164,3.14,104,0.527,150,304,2.8,10,0.59,
172425,"Mothbeans, mature seeds, raw",Legumes and Legume Products,343,22.94,1.61,61.52,0,0,0,0,0,0.364,0.129,0.75,0,0,0,0,0,0,0.485,0.485,0,0.771,1.138,1.541,1.248,0.22,0.117,1.028,0,0,0.147,0.734,0,0,0,0,0,0,0,0.562,0.091,2.8,1.535,0.366,0,649,0,0,2,4,0,0,0,150,0.688,10.85,381,1.82,489,1191,8.2,30,1.92,
172424,"Lupins, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,119,15.57,2.92,9.88,2.8,0,0,0,0,0.346,1.18,0.73,0,0,0,0,0,0,0.597,0.597,0,0.443,0.695,1.181,0.832,0.11,0.192,0.618,0.585,0.573,0.125,0.65,1.669,0.558,1.669,3.739,0.663,0.635,0.805,0.134,0.053,0.495,0.188,0.009,0,59,0,0,0,1.1,0,0,0,51,0.231,1.2,54,0.676,128,245,2.6,4,1.38,
172423,"Lupins, mature seeds, raw",Legumes and Legume Products,371,36.17,9.74,40.37,18.9,0,0,0,0,1.156,3.94,2.439,0,0,0,0,0,0,1.995,1.995,0,1.03,1.615,2.743,1.933,0.255,0.446,1.435,1.36,1.331,0.289,1.51,3.877,1.296,3.877,8.686,1.539,1.476,1.869,0.64,0.22,2.19,0.75,0.357,0,355,0,0,0,4.8,0,0,0,176,1.022,4.36,198,2.382,440,1013,8.2,15,4.75,
172422,"Lima beans, thin seeded (baby), mature seeds, cooked, boiled, without salt",Legumes and Legume Products,126,8.04,0.38,23.31,7.7,0,0,0,0,0.088,0.034,0.169,0,0,0,0,0,0,0.117,0.117,0,0.246,0.423,0.694,0.539,0.102,0.089,0.463,0.284,0.347,0.095,0.484,0.493,0.411,1.037,1.139,0.34,0.366,0.535,0.161,0.055,0.66,0.472,0.078,0,150,0,0,0,0,0,0,0,29,0.215,2.4,53,0.585,127,401,4.9,3,1.03,
172421,"Lentils, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,116,9.02,0.38,20.13,7.9,0,0,0,1.8,0.053,0.064,0.175,0,0,0,0,0,0,0.137,0.137,0,0.254,0.39,0.654,0.63,0.077,0.118,0.445,0.241,0.323,0.081,0.448,0.697,0.377,0.998,1.399,0.367,0.377,0.416,0.169,0.073,1.06,0.638,0.178,0,181,0,32.7,0,1.5,0,0.11,1.7,19,0.251,3.33,36,0.494,180,369,2.8,2,1.27,
172420,Lentils,Legumes and Legume Products,352,24.63,1.06,63.35,10.7,0,0,49.9,2.03,0.154,0.193,0.526,0,0,0,0,0,0,0.414,0.414,0,0.693,1.065,1.786,1.72,0.21,0.322,1.215,0.658,0.882,0.221,1.223,1.903,1.029,2.725,3.819,1.002,1.029,1.136,0.873,0.211,2.605,2.14,0.54,0,479,0,96.4,2,4.5,0,0.49,5,35,0.754,6.51,47,1.393,281,677,0.1,6,3.27,
172420,"Lentils, raw",Legumes and Legume Products,352,24.63,1.06,63.35,10.7,0,0,49.9,2.03,0.154,0.193,0.526,0,0,0,0,0,0,0.414,0.414,0,0.693,1.065,1.786,1.72,0.21,0.322,1.215,0.658,0.882,0.221,1.223,1.903,1.029,2.725,3.819,1.002,1.029,1.136,0.873,0.211,2.605,2.14,0.54,0,479,0,96.4,2,4.5,0,0.49,5,35,0.754,6.51,47,1.393,281,677,0.1,6,3.27,
172372,"Margarine-like spread, SMART BALANCE Light Buttery Spread",Fats and Oils,337,0.02,36.41,1.98,0,0,0,0,0,10.087,13.699,9.651,0.611,0,1.116,1116,0,0,8.347,8.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,0,0,15.75,46.8,3,0,0,1,0,1,32,0,580,0,
172371,"Margarine-like spread, SMART BALANCE Regular Buttery Spread with flax oil",Fats and Oils,583,0.14,64.63,0.14,0,0,0,0,0,16.69,26.207,17.822,0.425,0,3.385,3385,0,0,14.426,14.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.34,55.5,0,0,0,0,0,4,28,0,646,0,
172370,"Oil, vegetable, soybean, refined",Fats and Oils,884,0,100,0,0,0,0,0,0,15.251,22.727,57.333,0.678,0,6.537,6537,0,0,50.299,50.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,8.18,183.9,0,0,0.02,0,0,0,0,0,0,0,
172369,"Margarine, industrial, soy and partially hydrogenated soy oil, use for baking, sauces and candy",Fats and Oils,714,0.18,80,0.71,0,0,0,0,0,16.321,37.46,22.422,20.578,0,2.414,2414,0,0,19.665,19.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0.003,0,0,0.21,1,0,0,0,0,0,6.23,75,3,0,0.12,1,0,5,18,0,886,0.11,
172368,"Oil, industrial, palm and palm kernel, filling fat (non-hydrogenated)",Fats and Oils,880,0,99.5,0,0,0,0,0,0,71.444,19.702,3.247,0,0,0,0,0,0,3.247,3.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3.81,24.7,1,0,0.15,0,0,0,4,0,6,0.04,
172367,"Oil, industrial, coconut (hydrogenated), used for whipped toppings and coffee whiteners",Fats and Oils,880,0,99.5,0,0,0,0,0,0,93.536,0.267,0,0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.09,0.5,1,0,0.15,0,0,0,2,0,7,0.04,
172366,"Oil, industrial, palm kernel (hydrogenated) , used for whipped toppings, non-dairy",Fats and Oils,884,0,100,0,0,0,0,0,0,88.965,4.934,0,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,3.81,24.7,1,0,0.15,0,0,0,2,0,6,0.04,
172365,"Oil, industrial, coconut, confection fat, typical basis for ice cream coatings",Fats and Oils,884,0,100,0,0,0,0,0,0,86.503,5.681,1.45,0,0,0,0,0,0,1.45,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.09,0.5,2,0,0.15,0,0,0,2,0,5,0.04,
172364,"Oil, industrial, soy (partially hydrogenated)  and cottonseed, principal use as a tortilla shortening",Fats and Oils,884,0,100,0,0,0,0,0,0,25.883,59.133,10.305,30.809,0,0.162,162,0,0,9.61,9.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,12.1,24.7,0,0,0,0,0,0,0,0,0,0,
172363,"Oil, industrial, soy (partially hydrogenated ) and soy (winterized), pourable clear fry",Fats and Oils,884,0,100,0,0,0,0,0,0,15.341,34.63,45.228,10.755,0,3.837,3837,0,0,40.953,40.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,8.1,24.7,0,0,0,0,0,0,0,0,0,0,
172362,"Oil, industrial, soy ( partially hydrogenated), all purpose",Fats and Oils,884,0,100,0,0,0,0,0,0,24.75,61.248,9.295,34.162,0,0.209,209,0,0,8.591,8.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,8.1,24.7,0,0,0,0,0,0,0,0,0,0,
172361,"Oil, industrial, soy (partially hydrogenated), multiuse for non-dairy butter flavor",Fats and Oils,884,0,100,0,0,0,0,0,0,18.101,40.262,36.847,12.927,0,1.733,1733,0,0,34.563,34.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,8.1,24.7,0,0,0,0,0,0,0,0,0,0,
172360,"Oil, industrial, canola (partially hydrogenated) oil for deep fat frying",Fats and Oils,884,0,100,0,0,0,0,0,0,10.117,71.075,14.038,27.017,0,1.028,1028,0,0,12.543,12.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,17.46,71.3,0,0,0,0,0,0,0,0,0,0,
172359,"Oil, industrial, canola for salads, woks and light frying",Fats and Oils,884,0,100,0,0,0,0,0,0,7.758,61.15,26.397,1.771,0,6.34,6340,0,0,18.762,18.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,17.46,71.3,0,0,0,0,0,0,0,0,0,0,
172358,"Oil, industrial, canola with antifoaming agent, principal uses salads, woks and light frying",Fats and Oils,884,0,100,0,0,0,0,0,0,7.615,62.093,25.588,1.618,0,6.397,6397,0,0,17.915,17.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,17.1,122,0,0,0,0,0,0,0,0,0,0,
172357,"Oil, industrial, mid-oleic, sunflower",Fats and Oils,884,0,100,0,0,0,0,0,0,9.009,57.334,28.962,0.219,0,0.037,37,0,0,28.924,28.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,41.08,5.4,0,0,0.03,0,0,0,0,0,0,0,
172356,"Salad dressing, thousand island dressing, fat-free",Fats and Oils,132,0.55,1.45,29.27,3.3,0,0,11.75,16.83,0.198,0.342,0.63,0,5,0,0,0,0,0.542,0.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0.049,0.261,0,0,0,12,0,4.6,1,0,0,0.75,3.7,11,0.178,0.28,4,0.021,1,122,2,788,0.09,
172355,"Margarine-like, vegetable oil spread, 20% fat, without salt",Fats and Oils,175,0,19.5,0.4,0,0,0,0,0,2.87,7.48,8.04,0,0,0,0,0,0,7.84,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,819,0,0,4.5,93,0,0,0,1,0,14,25,0,0,0,
172354,"Margarine-like, vegetable oil spread, 20% fat, with salt",Fats and Oils,175,0,19.5,0.4,0,0,0,0,0,2.87,7.48,8.04,0,0,0,0,0,0,7.84,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,819,0,0,4.5,70.9,0,0,0,1,0,14,25,0,733,0,
172353,"Margarine-like, vegetable oil spread, fat-free, tub",Fats and Oils,44,0.1,3.04,4.34,0,0,0,0,0,2.128,0.356,0.422,0.168,0,0.046,46,0,0,0.376,0.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.011,0,0.883,0.271,0.001,0,0,0,8.3,993,0,0,0.52,0.1,8,0,0.08,1,0,2,36,0,580,0.07,
172352,"Margarine-like spread with yogurt, 70% fat, stick, with salt",Fats and Oils,630,0.3,70,0.5,0,0,0,0,0,13.3,39.9,14,0,0,0,0,0,0,12.6,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.02,0.01,0,0.05,0.06,1,0,12.4,819,0.1,0,5,93,20,0.002,0.01,2,0,16,25,0,590,0.1,
172351,"Margarine-like, vegetable oil spread, fat free, liquid, with salt",Fats and Oils,43,1.5,3,2.5,0,0,0,0,0,0.416,0.74,1.764,0,1,0,0,0,0,1.742,1.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.03,0,0.01,0.11,2,0,12.4,819,0.3,0,5,0.3,38,0.008,0.03,4,0,30,50,0,833,0.14,
172350,"Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt",Fats and Oils,533,0.17,59.81,0.86,0,0,0,0,0,12.086,19.348,26.477,0,1,0.005,0,0,0,23.736,23.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.026,0.016,0,3.75,10.8,1,0,10.2,819,0.1,0,21.12,101.3,21,0,0,2,0,16,30,0,2,0,
172349,"Margarine, regular, 80% fat, composite, tub, without salt",Fats and Oils,713,0.22,80.17,0.75,0,0,0,0,0,14.224,36.435,26.741,0,0,0.008,0,0,3,21.656,21.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,1,0,12.4,819,0.1,0,15.43,91.7,3,0,0,1,0,5,17,0,28,0,
172348,"Margarine-like, vegetable oil spread, 60% fat, stick, with salt",Fats and Oils,537,0.12,60.39,0.69,0,0,0,0,0,10.884,29.664,16.718,12.731,0,1.748,1748,0,0,14.969,14.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.026,0.016,0.059,0.006,0.07,1,0,12.4,819,0.1,0,5,101.3,21,0.008,0,2,0,16,30,0,785,0,
172347,"Margarine, regular, 80% fat, composite, tub, with salt",Fats and Oils,713,0.22,80.17,0.75,0,0,0,0,0,14.224,36.435,26.741,5.827,0,4.685,4677,0,3,22.034,21.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0.08,1,0,12.4,819,0.1,0,15.43,91.7,3,0,0,1,0,5,17,0,657,0,
172346,"Margarine, regular, 80% fat, composite, stick, with salt",Fats and Oils,717,0.16,80.71,0.7,0,0,0,0,0,15.189,38.877,24.302,14.89,0,1.963,1957,0,0,22.339,22.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.037,0.023,0,0.009,0.1,1,0,12.4,819,0.2,0,9,93,3,0,0.06,3,0,5,18,0,751,0,
172345,"Animal fat, bacon grease",Fats and Oils,897,0,99.5,0,0,0,0,0,0,39.004,44.874,11.144,0,95,0,0,0,0,10.149,10.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2,0,0,2.5,0.6,0,0,0,0,0,0,0,0,0,150,0.11,
